StudyNo,AgeGroup,PrimeInstruction,ExperimentName,Subject,Procedure,Trial,Both,Neither,Phonological,Semantic,Prime,PrimeCondition,Question.RESP,State.RT,FreeResp,FreeResp.RT,Accuracy,FreeRespPrimeIntrusion,Target,MCCorrect,McResp,McAcc,McRT,a,b,c,d,e,McActualResp,WhichPrime,ToEliminate,Word1,Word2,Word3,Word4,Word5,Word6,Word7,Word8,Word9,Word10,Word11,Word12,Word13,Word14,Word15,Word16,Word17,Word18,Word19,Word20,Word21,Word22
6,Old,NotThePrime,tot not the prime,701,ExpProc1,89,epitaph,crack,elephant,nickname,NICKNAME,R,1,4334,moniker,1540,0,0,epithet,b,e,0,3881,elephant,epithet,epitaph,crack,nickname,nickname,R,1,An,adjective,or,phrase,expressing,a,quality,regarded,as,characteristic,of,the,person,or,thing,,,,,,,
6,Old,NotThePrime,tot not the prime,701,ExpProc1,90,compatible,head,cognizant,matching,MATCHING,R,3,9358,copy,1137,0,0,congruent,e,b,0,9814,head,compatible,cognizant,matching,congruent,compatible,B,1,Identical,in,form;,coinciding,exactly,when,superimposed,,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,701,ExpProc1,91,otolaryngology,bank,ornate,herpetology,OTOLARYNGOLOGY,B,1,3513,ornothology,2953,0,0,ornithology,c,c,1,7208,herpetology,bank,ornithology,ornate,otolaryngology,ornithology,X,0,Branch,of,zoology,dealing,with,birds,,,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,701,ExpProc1,92,Clark,length,clap,Frazier,CLAP,P,1,3681,clay,1235,1,0,Clay,a,a,1,1947,Clay,clap,Frazier,Clark,length,Clay,X,0,Original,last,name,of,Muhammad,Ali,,,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,701,ExpProc1,93,bland,judge,banter,ordinary,BANTER,P,2,8686,0,265,0,0,banal,a,c,0,9969,banal,banter,ordinary,bland,judge,ordinary,R,1,Obvious,or,trite;,commonplace,,,,,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,701,ExpProc1,94,presentation,wake,propogate,recommendation,WAKE,U,1,6977,penance,1110,0,0,proposition,a,a,1,6838,proposition,propogate,recommendation,presentation,wake,proposition,X,1,Something,offered,for,consideration,or,acceptance,,,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,701,ExpProc1,95,terse,debt,tassle,withdrawn,DEBT,U,1,5788,shy,964,0,0,taciturn,a,c,0,8854,taciturn,tassle,withdrawn,terse,debt,withdrawn,R,1,Saying,"little,","reserved,",uncommunicative,,,,,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,701,ExpProc1,96,Reeves,sweat,reverend,Adams,SWEAT,U,1,318,revere,1777,1,0,Revere,b,b,1,1910,reverend,Revere,Reeves,sweat,Adams,Revere,X,0,Last,name,of,American,revolutionary,known,for,his,midnight,ride,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,701,ExpProc1,97,erratic,wrestle,ecstatic,bizarre,BIZARRE,R,2,7441,0,404,0,0,eccentric,b,b,1,6647,ecstatic,eccentric,erratic,wrestle,bizarre,eccentric,X,0,Unconventional,and,slightly,strange;,deviating,from,an,established,or,usual,pattern,or,style,,,,,,,,,
6,Old,NotThePrime,tot not the prime,701,ExpProc1,98,Namibia,bump,narrate,Tripoli,NAMIBIA,B,2,2318,0,225,0,0,Nairobi,a,a,1,2513,Nairobi,narrate,Tripoli,Namibia,bump,Nairobi,X,0,Capital,of,Kenya,,,,,,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,701,ExpProc1,99,gelding,beard,goblin,puppy,PUPPY,R,1,1246,gosling,1689,1,0,gosling,a,a,1,2924,gosling,goblin,puppy,gelding,beard,gosling,X,0,A,young,goose,,,,,,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,701,ExpProc1,100,fortunate,lapse,forsee,haphazard,HAPHAZARD,R,1,6556,predestined,2172,0,0,fortuitous,d,b,0,6656,fortunate,haphazard,lapse,fortuitous,forsee,haphazard,R,0,Happening,by,a,lucky,chance,or,by,accident,rather,than,by,design,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,1,Walker,neck,wake,Kent,WAKE,P,1,6051,parker,2086,0,0,Wayne,e,e,1,10681,neck,Walker,wake,Kent,Wayne,Wayne,X,0,Last,name,of,Batman's,secret,identity,,,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,2,Donne,tennis,dawn,Homer,DONNE,B,2,5566,0,424,0,0,Dante,a,d,0,14544,Dante,dawn,Homer,Donne,tennis,Donne,B,0,Italian,poet,known,for,writing,"The	Inferno",,,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,3,Lindell,cash,linoleum,Earhart,CASH,U,2,0,0,1947,0,0,Lindbergh,a,a,1,2819,Lindbergh,linoleum,Earhart,Lindell,cash,Lindbergh,X,0,Last,name,of,first,person,to,fly,solo,nonstop,across,Atlantic,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,4,Austen,truck,alchemy,Bronte,BRONTE,R,2,4051,0,753,0,0,Alcott,d,a,0,6585,Austen,Bronte,truck,Alcott,alchemy,Austen,B,0,Last,name,of,author,of,Little,Women,,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,5,diffidence,alarm,decadence,yielding,DIFFIDENCE,B,3,12156,0,10123,0,0,deference,b,c,0,11782,decadence,deference,diffidence,alarm,yielding,diffidence,B,0,Humble,submission,and,respect,,,,,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,6,befuddle,glass,boardwalk,stupefy,STUPEFY,R,3,8731,0,8176,0,0,bewilder,a,a,1,6614,bewilder,boardwalk,stupefy,befuddle,glass,bewilder,X,1,To,cause,someone,to,become,perplexed,and,confused,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,7,reiterate,shell,recalculate,outline,RECALCULATE,P,2,11257,0,342,0,0,recapitulate,a,a,1,10939,recapitulate,recalculate,outline,reiterate,shell,recapitulate,X,1,Summarize,and,state,again,the,main,points,of,something,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,8,commitment,freeze,convenient,protocol,COMMITMENT,B,1,4094,co,11939,0,0,covenant,d,a,0,2742,commitment,protocol,freeze,covenant,convenient,commitment,B,0,A,promise,between,God,and,humans,,,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,9,Dubai,print,darken,Rwanda,DUBAI,B,2,1840,0,307,0,0,Darfur,c,a,0,6611,Rwanda,print,Darfur,darken,Dubai,Rwanda,R,0,Region,in,Sudan,where,guerilla,conflict,and,possibly,genocide,began,in,2003,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,10,promiscuous,gem,polygon,marriage,POLYGON,P,1,3638,bigamist,4193,0,0,polygamy,d,a,0,9224,promiscuous,marriage,gem,polygamy,polygon,promiscuous,B,0,The,practice,of,having,more,than,one,spouse,at,the,same,time,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,11,illuminate,noise,elusive,clarify,ILLUMINATE,B,2,2571,0,368,0,0,elucidate,d,a,0,5611,illuminate,clarify,noise,elucidate,elusive,illuminate,B,1,To,make,something,clear;,explain,in,detail,,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,12,presumptuous,work,pretending,gaudy,PRETENDING,P,2,3851,0,369,0,0,pretentious,c,d,0,6108,gaudy,work,pretentious,pretending,presumptuous,pretending,P,0,Attempting,to,impress,by,affecting,greater,importance,or,talent,than,is,actually,possesssed,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,13,minimal,leash,meander,sparse,LEASH,U,2,3219,0,440,0,0,meager,c,d,0,14003,sparse,leash,meager,meander,minimal,meander,P,0,Lacking,desirable,"qualities,",as,in,richness,or,strength,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,14,corpse,wine,canvas,skeleton,SKELETON,R,2,2870,0,342,0,0,carcass,a,a,1,3836,carcass,canvas,skeleton,corpse,wine,carcass,X,0,The,complete,remains,of,a,dead,"animal,",especially,at,a,butcher's,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,15,Bolivar,plug,baklava,Franco,FRANCO,R,2,3483,0,230,0,0,Batista,a,b,0,12950,Batista,baklava,Franco,Bolivar,plug,baklava,P,0,Cuban,president,overthrown,by,Castro,,,,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,16,forest,kick,folding,vegetation,FOREST,B,2,2481,0,308,0,0,foliage,e,b,0,4180,kick,forest,folding,vegetation,foliage,forest,B,0,A,cluster,of,"leaves,","buds,",or,branches,,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,17,neutralize,plain,numbing,invalidate,PLAIN,U,2,2600,0,323,0,0,nullify,b,e,0,13382,numbing,nullify,neutralize,plain,invalidate,invalidate,R,1,Make,of,no,use,or,value;,cancel,out,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,18,gelding,beard,goblin,puppy,GELDING,B,2,4001,0,340,0,0,gosling,c,c,1,3817,puppy,beard,gosling,goblin,gelding,gosling,X,0,A,young,goose,,,,,,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,19,Tennyson,hum,thorny,Emerson,THORNY,P,2,2534,0,483,0,0,Thoreau,d,b,0,9398,Tennyson,Emerson,hum,Thoreau,thorny,Emerson,R,0,Last,name,of,American,transcendentalist,known,for,Walden,and,Civil,Disobedience,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,20,bland,judge,banter,ordinary,ORDINARY,R,2,2139,0,393,0,0,banal,d,e,0,6841,bland,ordinary,judge,banal,banter,banter,P,1,Obvious,or,trite;,commonplace,,,,,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,21,advantageous,bottle,austere,favorable,FAVORABLE,R,2,1588,0,355,0,0,auspicious,c,e,0,9051,favorable,bottle,auspicious,austere,advantageous,advantageous,B,1,Showing,or,suggesting,that,future,success,is,likely,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,22,placebo,hype,panda,remedy,PANDA,P,1,2411,antidote,4097,0,0,panacea,b,e,0,6790,panda,panacea,placebo,hype,remedy,remedy,R,0,A,medicine,which,can,cure,any,illness,,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,23,terse,debt,tassle,withdrawn,TASSLE,P,2,2641,0,307,0,0,taciturn,b,e,0,5843,tassle,taciturn,terse,debt,withdrawn,withdrawn,R,1,Saying,"little,","reserved,",uncommunicative,,,,,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,24,introduce,yellow,implement,mention,YELLOW,U,2,2593,0,265,0,0,interject,d,,0,0,introduce,mention,yellow,interject,implement,0,X,0,To,say,something,"abruptly,",especially,as,an,aside,or,interruption,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,25,initiate,brush,instantiate,provoke,BRUSH,U,2,667,0,259,0,0,instigate,d,e,0,9512,initiate,provoke,brush,instigate,instantiate,instantiate,P,0,To,goad,or,push,forward;,to,incite,someone,to,do,"something,",especially,something,bad,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,26,literate,candle,locket,verbose,CANDLE,U,2,1801,0,340,0,0,loquacious,b,e,0,5721,locket,loquacious,literate,candle,verbose,verbose,R,1,Tending,to,talk,much,or,freely;,chatty,,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,27,Namibia,bump,narrate,Tripoli,BUMP,U,2,2232,0,296,0,0,Nairobi,e,b,0,7078,bump,Namibia,narrate,Tripoli,Nairobi,Namibia,B,0,Capital,of,Kenya,,,,,,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,28,Cunningham,point,cummerbund,Browning,CUNNINGHAM,B,2,1697,0,278,0,0,Cummings,c,d,0,9041,Browning,point,Cummings,cummerbund,Cunningham,cummerbund,P,0,20th,century,American,poet,whose,trademark,was,using,only,lowercase,letters,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,29,Clayborn,knock,commence,Sawyer,SAWYER,R,2,2057,0,358,0,0,Clemens,d,b,0,11168,Clayborn,Sawyer,knock,Clemens,commence,Sawyer,R,0,Original,last,name,of,Mark,Twain,,,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,30,Hyde,igloo,hall,Salomon,HYDE,B,2,1921,0,292,0,0,Hale,e,b,0,5953,igloo,Hyde,hall,Salomon,Hale,Hyde,B,0,Last,name,of,man,known,for,saying,"I	only	regret	that	I	have	but	one	life	to	give	for	my	country",,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,31,individualism,finger,idiomatic,uniqueness,FINGER,U,2,963,0,214,0,0,idiosyncrasy,a,b,0,11203,idiosyncrasy,idiomatic,uniqueness,individualism,finger,idiomatic,P,1,A,distinctive,or,peculiar,feature,or,characteristic,of,an,"individual,","place,",or,thing,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,32,disclaim,wrap,difficult,surrender,DISCLAIM,B,2,1585,0,225,0,0,default,a,d,0,8961,default,difficult,surrender,disclaim,wrap,disclaim,B,0,To,fail,to,"act,",to,"pay,",or,to,appear,for,judgment,in,court,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,33,Pilsen,coin,prawn,Belgrade,PRAWN,P,2,2680,0,323,0,0,Prague,c,c,1,5638,Belgrade,coin,Prague,prawn,Pilsen,Prague,X,0,Capital,of,Czechoslovakia,,,,,,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,34,Heinola,shop,handkerchief,Oslo,HEINOLA,B,2,2102,0,219,0,0,Helsinki,d,d,1,7033,Heinola,Oslo,shop,Helsinki,handkerchief,Helsinki,X,0,Capital,of,Finland,,,,,,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,35,Driscoll,chew,deed,Gable,DRISCOLL,B,1,1865,dean,2224,1,0,Dean,e,e,1,3152,chew,Driscoll,deed,Gable,Dean,Dean,X,0,Last,name,of,American,actor,known,for,his,role,in,Rebel,Without,A,Cause,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,36,bilateral,youth,biannual,equation,EQUATION,R,2,2755,0,283,0,0,binomial,d,b,0,4982,bilateral,equation,youth,binomial,biannual,equation,R,0,A,mathematical,expression,consisting,of,two,terms,,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,37,differ,llama,diva,split,DIFFER,B,2,3644,0,198,0,0,diverge,d,a,0,4529,differ,split,llama,diverge,diva,differ,B,0,To,extend,in,separate,directions,from,a,common,point;,to,turn,aside,or,deviate,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,38,acronym,chute,analytic,puzzle,PUZZLE,R,2,2747,0,211,0,0,anagram,a,b,0,7905,anagram,analytic,puzzle,acronym,chute,analytic,P,0,Word,made,by,changing,the,order,of,letters,in,another,word;,e.g.,"plum,",lump,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,39,epidemiology,night,emblematic,neonatology,EPIDEMIOLOGY,B,2,2705,0,257,0,0,embryology,b,b,1,5926,emblematic,embryology,epidemiology,night,neonatology,embryology,X,0,The,study,of,the,developing,fetus,before,birth,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,40,opaque,lazy,obstruct,esoteric,LAZY,U,2,1934,0,259,0,0,obscure,e,e,1,11624,lazy,opaque,obstruct,esoteric,obscure,obscure,X,0,Not,readily,understood,or,clearly,expressed,,,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,41,Solo,volt,skyscraper,Kenobi,SKYSCRAPER,P,1,2374,walker,5380,0,0,Skywalker,a,a,1,3768,Skywalker,skyscraper,Kenobi,Solo,volt,Skywalker,X,0,Last,name,of,Leia's,brother,and,Darth,Vader's,son,in,Star,Wars,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,42,O'Donnell,train,okra,Ginsburg,TRAIN,U,2,2256,0,182,0,0,O'Connor,d,d,1,6699,O'Donnell,Ginsburg,train,O'Connor,okra,O'Connor,X,0,Last,name,of,first,female,US,Supreme,Court,justice,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,43,Wilson,ball,wattage,Doyle,WATTAGE,P,1,2841,,0,0,0,Watson,b,b,1,2822,wattage,Watson,Wilson,ball,Doyle,Watson,X,0,Last,name,of,Sherlock,Holmes',assistant,and,friend,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,44,Shelley,cave,ship,Wilde,SHIP,P,2,2358,0,209,0,0,Shaw,b,c,0,7771,ship,Shaw,Shelley,cave,Wilde,Shelley,B,0,Last,name,of,Irish,author,well,known,for,Pygmalion,and,Man,and,Superman,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,45,Clark,length,clap,Frazier,FRAZIER,R,1,2006,clay,2393,1,0,Clay,d,d,1,3033,Clark,Frazier,length,Clay,clap,Clay,X,0,Original,last,name,of,Muhammad,Ali,,,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,46,Cordoba,mint,caravan,Bogota,BOGOTA,R,2,1982,0,219,0,0,Caracas,e,e,1,6280,mint,Cordoba,caravan,Bogota,Caracas,Caracas,X,0,Capital,of,Venezuela,,,,,,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,47,opinionated,flute,obstretrician,persistent,FLUTE,U,2,510,0,246,0,0,obstinate,b,c,0,5929,obstretrician,obstinate,opinionated,flute,persistent,opinionated,B,0,Stubbornly,refusing,to,change,one's,opinion,or,"action,",despite,"reason,","arguments,",or,persuasion,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,48,typhoon,grow,turmeric,hurricane,TURMERIC,P,2,1382,0,1083,0,0,tsunami,d,a,0,6405,typhoon,hurricane,grow,tsunami,turmeric,typhoon,B,0,The,proper,name,for,a,"tidal	wave",,,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,49,Sardinia,watch,sizzle,Corsica,SIZZLE,P,2,1854,0,387,0,0,Sicily,c,c,1,7027,Corsica,watch,Sicily,sizzle,Sardinia,Sicily,X,0,The,largest,Mediterranean,island;,the,Italian,island,known,for,its,archaelogical,sites,and,major,cities,such,as,Palermo,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,50,abnormality,view,anaerobic,misplacement,MISPLACEMENT,R,2,2324,0,309,0,0,anachronism,c,c,1,9286,misplacement,view,anachronism,anaerobic,abnormality,anachronism,X,1,Something,out,of,keeping,with,the,time,in,which,it,exists,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,51,iniquitous,key,injured,thoughtless,KEY,U,2,1606,0,232,0,0,injudicious,c,e,0,9192,thoughtless,key,injudicious,injured,iniquitous,iniquitous,B,1,Showing,poor,judgment;,unwise,,,,,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,52,compatible,head,cognizant,matching,COMPATIBLE,B,2,1684,0,230,0,0,congruent,b,b,1,7894,cognizant,congruent,compatible,head,matching,congruent,X,1,Identical,in,form;,coinciding,exactly,when,superimposed,,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,53,hematoma,window,homeowner,contusion,WINDOW,U,2,947,0,211,0,0,hemorrhage,c,c,1,5552,contusion,window,hemorrhage,homeowner,hematoma,hemorrhage,X,0,The,escape,of,blood,from,"vessels,",including,internal,and,external,bleeding,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,54,hibiscus,ill,harbinger,blossoming,ILL,U,2,1908,0,276,0,0,herbaceous,b,b,1,11435,harbinger,herbaceous,hibiscus,ill,blossoming,herbaceous,X,0,Term,for,type,of,plant,without,woody,or,persistent,"stem,",whose,leaves,and,roots,are,often,used,for,"food,","medicine,",or,scent
6,Old,NotThePrime,tot not the prime,702,ExpProc2,55,advance,plank,adverb,condone,CONDONE,R,2,2006,0,201,0,0,advocate,e,d,0,5699,plank,advance,adverb,condone,advocate,condone,R,0,To,plead,the,cause,of,another;,to,support,or,promote,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,56,Yosemite,gate,yesterday,Glacier,YESTERDAY,P,2,2281,0,324,0,0,Yellowstone,c,c,1,3334,Glacier,gate,Yellowstone,yesterday,Yosemite,Yellowstone,X,0,National,park,in,which,Old,Faithful,is,located,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,57,Gerhardt,happy,gestalt,Bernstein,GERHARDT,B,2,1790,0,278,0,0,Gershwin,d,e,0,7680,Gerhardt,Bernstein,happy,Gershwin,gestalt,gestalt,P,0,Last,name,of,American,composer,most,known,for,Rhapsody,in,Blue,and,An,American,in,Paris,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,58,otolaryngology,bank,ornate,herpetology,BANK,U,2,2009,0,251,0,0,ornithology,c,c,1,8033,herpetology,bank,ornithology,ornate,otolaryngology,ornithology,X,0,Branch,of,zoology,dealing,with,birds,,,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,59,Garner,water,garnish,Ball,GARNER,B,1,2232,garland,3640,1,0,Garland,b,b,1,2291,garnish,Garland,Garner,water,Ball,Garland,X,0,Last,name,of,actress,who,played,Dorothy,in,Wizard,of,Oz,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,60,Norderstedt,image,neurosurgery,Berlin,IMAGE,U,2,2001,0,307,0,0,Nuremberg,a,c,0,10339,Nuremberg,neurosurgery,Berlin,Norderstedt,image,Berlin,R,0,German,city,for,which,antisemitic,laws,were,named,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,61,Christie,air,careless,Rowling,ROWLING,R,2,1977,0,789,0,0,Carroll,a,c,0,7846,Carroll,careless,Rowling,Christie,air,Rowling,R,0,Last,name,of,author,of,Alice,in,Wonderland,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,62,delete,egg,depth,consume,DELETE,B,2,2889,0,2283,0,0,deplete,c,c,1,8470,consume,egg,deplete,depth,delete,deplete,X,0,To,empty,of,a,principal,substance;,to,exhaust,the,abundance,of,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,63,Quinn,lawn,quake,Mondale,QUAKE,P,2,2508,0,691,0,0,Quayle,e,e,1,6144,lawn,Quinn,quake,Mondale,Quayle,Quayle,X,0,Last,name,of,vice,president,of,George,H.W.,Bush,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,64,Osborne,cashew,osmosis,Booth,CASHEW,U,2,3921,0,259,0,0,Oswald,d,d,1,3977,Osborne,Booth,cashew,Oswald,osmosis,Oswald,X,0,Last,name,of,JFK's,assassin,,,,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,65,mash,king,mice,cleave,KING,U,2,2220,0,761,0,0,mince,d,d,1,6980,mash,cleave,king,mince,mice,mince,X,0,To,cut,or,chop,food,into,very,small,pieces,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,66,Bangalore,cap,banister,Laos,LAOS,R,2,1870,0,262,0,0,Bangkok,c,c,1,3387,Laos,cap,Bangkok,banister,Bangalore,Bangkok,X,0,Capital,of,Thailand,,,,,,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,67,Hamilton,disc,handle,Jefferson,HAMILTON,B,2,1603,0,727,0,0,Hancock,e,d,0,6121,disc,Hamilton,handle,Jefferson,Hancock,Jefferson,R,0,Last,name,of,first,man,to,sign,the,Declaration,of,Independence,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,68,Saigon,thigh,sofa,Tokyo,SOFA,P,2,1518,0,609,0,0,Seoul,c,a,0,3485,Tokyo,thigh,Seoul,sofa,Saigon,Tokyo,R,0,Capital,of,South,Korea,,,,,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,69,frivolous,pawn,facilitate,sarcastic,FRIVOLOUS,B,2,2720,0,291,0,0,facetious,d,a,0,9408,frivolous,sarcastic,pawn,facetious,facilitate,frivolous,B,1,Treating,serious,issues,with,deliberately,inappropiate,humor,,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,70,Alps,phone,android,Himalayas,HIMALAYAS,R,2,1788,0,308,0,0,Andes,c,a,0,7604,Himalayas,phone,Andes,android,Alps,Himalayas,R,0,South,America's,largest,mountain,range,,,,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,71,twitch,weak,tip,jerk,TIP,P,2,1382,0,315,0,0,tic,c,e,0,8123,jerk,weak,tic,tip,twitch,twitch,B,0,A,habitual,spastic,motion,of,particular,"muscles,",especially,in,the,face,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,72,abandon,pink,abdomen,resign,RESIGN,R,2,1254,0,323,0,0,abdicate,d,b,0,9942,abandon,resign,pink,abdicate,abdomen,resign,R,0,To,formally,renounce,a,throne,,,,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,73,Melville,bunch,miracle,Albee,BUNCH,U,2,1294,0,259,0,0,Miller,d,a,0,6312,Melville,Albee,bunch,Miller,miracle,Melville,B,0,Last,name,of,the,author,of,The,Crucible,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,74,demonize,rhino,denizen,belittle,DEMONIZE,B,2,1785,0,289,0,0,denigrate,b,e,0,7867,denizen,denigrate,demonize,rhino,belittle,belittle,R,1,To,criticize,unfairly;,to,attack,the,reputation,of,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,75,obvious,milk,osteoporosis,flashy,MILK,U,2,1913,0,521,0,0,ostentatious,b,c,0,10035,osteoporosis,ostentatious,obvious,milk,flashy,obvious,B,0,Characterized,by,vulgar,or,conspicuous,display,,,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,76,Cairo,banner,castle,Rabat,RABAT,R,2,2051,0,320,0,0,Casablanca,a,b,0,9155,Casablanca,castle,Rabat,Cairo,banner,castle,P,0,Capital,of,Morocco,and,famous,movie,title,,,,,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,77,algorithm,cat,abscess,slide rule,SLIDE RULE,R,2,1771,0,161,0,0,abacus,d,b,0,10579,algorithm,slide rule,cat,abacus,abscess,slide rule,R,0,Instrument,for,performing,calculations,by,sliding,beads,along,rods,or,grooves,,,,,,,,,,,
6,Old,NotThePrime,tot not the prime,702,ExpProc2,78,Robertson,vowel,robbery,Ashe,ROBBERY,P,2,1683,0,214,0,0,Robinson,e,e,1,6515,vowel,Robertson,robbery,Ashe,Robinson,Robinson,X,0,Last,name,of,first,African,American,Major,League,Baseball,player,,,,,,,,,,,,
